Date,Year,Pitcher,PitcherThrows,Inning,PAofInning,BatterSide,PitchofPA,Balls,Strikes,PitchType,ReleaseSpeed,InducedVertBreak,HorzBreak,ReleaseHeight,ReleaseSide,Extension,PlateHeight,PlateSide,SpinRate,SpinAxis,swing_prob,whiff_prob_gs,whiff_prob
5/28/2021,2021,Pitcher X,Right,4,2,Left,6,3,2,CUTTER,89.99152677,10.06265084,-7.235999312,6.830388054,0.818429477,5.94271662,2.382379302,-0.509091397,2253.019988,186.1409788,0.974143386,0.089872517,0.087548718
5/28/2021,2021,Pitcher X,Right,4,3,Right,1,0,0,CUTTER,89.5183343,8.111851826,-7.511562978,6.891134027,0.62521687,6.008948676,1.867480528,-1.003152836,2217.857976,174.4540882,0.448872864,0.579155505,0.25996719
5/28/2021,2021,Pitcher X,Right,4,3,Right,2,1,0,CUTTER,88.52758341,7.034041516,-8.637251351,6.897546635,0.427257629,5.964577826,1.54080161,-0.861538559,2289.305947,172.6337531,0.56447053,0.537265062,0.303270294
5/28/2021,2021,Pitcher X,Right,4,3,Right,3,1,1,CURVEBALL,74.68376915,-14.12573126,-7.436017809,6.852584971,0.655153541,5.769705205,1.864725488,1.389247305,2463.268928,23.140503,0.019878112,0.510330558,0.010144408
5/28/2021,2021,Pitcher X,Right,4,3,Right,4,2,1,FASTBALL,92.45662843,17.4391398,0.315674316,6.907801511,0.517228104,6.054670824,2.291989676,0.283603265,2040.170886,197.6010192,0.905970752,0.090130173,0.0816553
5/28/2021,2021,Pitcher X,Right,4,3,Right,5,2,2,CHANGEUP,81.55576607,9.723420298,13.36651656,6.770571705,0.699215266,6.019784382,2.499805799,1.445749338,1260.177651,217.3534074,0.385727614,0.219917178,0.084828128
5/28/2021,2021,Pitcher X,Right,4,3,Right,6,3,2,CUTTER,89.63014062,7.17922148,-8.154118762,6.827310084,0.642750125,6.028645097,1.296820774,-0.406191484,2134.596824,187.2533902,0.80079037,0.282493442,0.226218028
5/28/2021,2021,Pitcher X,Right,5,1,Left,1,0,0,FASTBALL,92.16682728,20.50988269,-0.3471013,6.951651359,0.960214902,6.00846592,2.813503572,0.699616331,2044.096224,201.9080748,0.124796249,0.184663445,0.023045305
5/28/2021,2021,Pitcher X,Right,5,1,Left,2,0,1,CHANGEUP,82.57096667,9.805358902,12.86108762,6.768526976,0.945463265,5.887441009,2.205382823,0.893071934,1262.433508,217.855177,0.822123349,0.187900349,0.154477265
5/28/2021,2021,Pitcher X,Right,5,2,Right,1,0,0,FASTBALL,92.45345721,19.77510645,1.379281809,7.013014438,0.703261093,5.976728672,3.250413519,-0.002129451,2103.302718,198.5330108,0.534510374,0.316279233,0.169054531
5/28/2021,2021,Pitcher X,Right,5,2,Right,2,0,1,CUTTER,90.37426671,10.65787075,-5.635029837,6.954953749,0.787956021,5.986807404,2.944689994,-0.737981193,2310.40877,182.1194706,0.78262645,0.199669451,0.156266593
5/28/2021,2021,Pitcher X,Right,5,2,Right,3,0,2,CUTTER,90.77386284,9.160391837,-6.248082697,6.861507899,0.661202021,6.084654374,0.088104596,-1.444362601,2448.13692,177.6140726,0.006536527,0.971647501,0.0063512
5/28/2021,2021,Pitcher X,Right,5,2,Right,4,1,2,CHANGEUP,84.7006819,11.96106513,12.11700663,6.775162649,0.698045892,6.083419082,0.962224607,-0.466032062,1316.507772,215.5563514,0.291666269,0.504631937,0.147184114
5/28/2021,2021,Pitcher X,Right,5,2,Right,5,2,2,FASTBALL,94.45473713,18.68109688,0.0066365,6.956926502,0.658342995,6.047375155,2.495259418,-1.29645562,2118.848279,197.9385034,0.57700932,0.235271737,0.135753985
5/28/2021,2021,Pitcher X,Right,5,3,Left,1,0,0,FASTBALL,92.26958235,19.00091414,1.747518429,6.921437914,0.789317839,6.016196681,3.024778486,-0.698553731,2138.451676,196.4949062,0.578532875,0.0903387,0.052263908
5/28/2021,2021,Pitcher X,Right,5,3,Left,2,0,1,CUTTER,90.26806446,7.354744316,-6.515545398,6.826178959,0.867874579,6.05311381,2.44454945,-0.303133867,2263.929744,182.4209228,0.926391542,0.123092644,0.114031984
5/28/2021,2021,Pitcher X,Right,6,1,Left,1,0,0,FASTBALL,90.02267354,18.12004588,3.181800263,6.862801373,0.850508314,6.067219043,2.855730557,-0.546836033,1888.46411,202.3367066,0.634892821,0.073166326,0.046452775
5/28/2021,2021,Pitcher X,Right,6,1,Left,2,0,1,CHANGEUP,82.45478677,12.57870439,12.66027335,6.847861916,0.836333126,5.798831342,2.244166995,-0.434808281,1435.093934,215.8113575,0.662028909,0.196620569,0.1301685
5/28/2021,2021,Pitcher X,Right,6,1,Left,3,0,2,CUTTER,88.92839533,9.353494614,-3.783733388,6.871219611,0.934424063,6.018509243,1.547771352,0.072323842,2171.036079,184.5803456,0.851330578,0.195985347,0.166848319
5/28/2021,2021,Pitcher X,Right,6,2,Right,1,0,0,CUTTER,89.12105477,8.75150519,-5.294276009,6.921366322,0.708742961,5.908272457,1.610433011,0.338130835,2146.725248,175.3285677,0.344218642,0.235994354,0.081233656
5/28/2021,2021,Pitcher X,Right,6,2,Right,2,0,1,CURVEBALL,77.20124949,-13.57892091,-6.629490778,6.985742125,0.773223996,5.837988484,1.510750605,-0.818234555,2510.32008,29.39461834,0.471656173,0.435408413,0.205363066
5/28/2021,2021,Pitcher X,Right,6,2,Right,3,1,1,FASTBALL,93.03089588,18.96337336,-0.132730265,6.885290488,0.447265473,6.105814469,2.606958573,-0.306544139,2030.761929,193.2467102,0.924863279,0.213769317,0.197707391
5/28/2021,2021,Pitcher X,Right,6,2,Right,4,1,2,CURVEBALL,79.81419954,-8.774549799,-10.47516036,6.900973815,0.647982001,5.84704656,1.774971872,0.120214402,2602.010928,27.88713727,0.911586165,0.118420705,0.107950677
5/28/2021,2021,Pitcher X,Right,6,2,Right,5,1,2,FASTBALL,90.67681182,18.75939075,-2.518374117,6.904487349,0.587338455,6.106212929,3.056334056,0.275071625,2040.723493,188.668822,0.962857187,0.155477554,0.14970268
5/28/2021,2021,Pitcher X,Right,6,3,Left,1,0,0,CUTTER,89.72055838,8.904055221,-3.810791934,6.905670875,0.864189273,5.978217944,2.020736862,0.235190358,2271.257956,178.6388952,0.40462938,0.133196309,0.05389514
5/28/2021,2021,Pitcher X,Right,6,4,Right,1,0,0,FASTBALL,90.89190793,19.80825151,0.757273189,6.867138207,0.616495,6.106503455,2.388122899,0.731637224,2054.236856,194.3288457,0.23304902,0.080935664,0.018861977
5/28/2021,2021,Pitcher X,Right,6,4,Right,2,0,1,CUTTER,89.36130963,7.460148943,-6.570174054,6.872813204,0.775209673,6.014389516,1.850956342,-0.871702056,2135.819664,181.1270658,0.747780263,0.270712495,0.202433461
5/28/2021,2021,Pitcher X,Right,7,1,Left,1,0,0,FASTBALL,92.12349469,20.30487107,3.263542548,6.941834203,1.058152491,5.883252875,3.684340724,0.533832035,2062.947161,203.7936807,0.136588931,0.414631873,0.056634124
5/28/2021,2021,Pitcher X,Right,7,1,Left,2,1,0,CURVEBALL,77.01306655,-13.22251301,-9.54014761,6.894217079,0.945122092,5.856206648,2.573615837,1.613059588,2542.722473,24.14061361,0.005140267,0.241514638,0.00124145
5/28/2021,2021,Pitcher X,Right,7,1,Left,3,2,0,FASTBALL,92.38755557,20.02624682,1.794296061,6.942102782,0.887194582,5.966059443,2.234521149,-0.399866415,2220.243622,197.4167834,0.706873536,0.056882601,0.040208805
5/28/2021,2021,Pitcher X,Right,7,1,Left,4,2,1,CUTTER,90.60793398,8.732501422,-7.134500277,6.854021986,0.918838377,5.965386285,2.766967546,-0.643170326,2292.862282,174.9568309,0.930805922,0.105422154,0.098127565
5/28/2021,2021,Pitcher X,Right,7,1,Left,5,2,2,FASTBALL,94.75763129,18.45481379,2.457775601,6.920560233,0.754233641,5.9493396,2.528025906,0.452874442,2154.519174,199.377569,0.940999389,0.124824874,0.11746013
5/28/2021,2021,Pitcher X,Right,7,1,Left,6,2,2,CHANGEUP,83.65075679,10.98246184,13.07210062,6.774564117,0.791754023,5.854316469,2.771433879,1.148207131,1360.862231,220.0922733,0.811724186,0.147015199,0.119335793
5/28/2021,2021,Pitcher X,Right,7,1,Left,7,2,2,CUTTER,90.48819469,9.009559588,-5.594946237,6.869212881,1.043895611,5.969185057,2.230232523,1.467539072,2244.428251,184.6562113,0.038249947,0.266565531,0.010196117
5/28/2021,2021,Pitcher X,Right,7,1,Left,8,3,2,CUTTER,89.88905107,8.5885056,-5.868033434,6.926796493,0.784104669,5.953998814,3.422077776,-0.507237007,2182.71806,174.4118348,0.891366839,0.228562564,0.20373309
5/28/2021,2021,Pitcher X,Right,7,2,Right,1,0,0,CURVEBALL,79.04026656,-15.38257597,-2.860013171,6.907476747,0.670167088,5.869772689,0.95680455,0.798065765,2597.938603,26.85700213,0.193304732,0.720232487,0.139224348
5/28/2021,2021,Pitcher X,Right,7,2,Right,2,0,1,CURVEBALL,79.81899543,-13.75436533,-9.873302758,6.956842833,0.568053864,5.935627515,0.738083299,-0.961266819,2752.999988,25.67183389,0.161429286,0.910371959,0.146960695
5/28/2021,2021,Pitcher X,Right,7,2,Right,3,1,1,FASTBALL,92.85415868,19.06292193,2.033080554,6.769036472,0.709228342,6.232434682,0.80172253,0.449592817,2161.44111,194.5342667,0.033664845,0.472136229,0.015894393
5/28/2021,2021,Pitcher X,Right,7,2,Right,4,2,1,CUTTER,91.39985771,9.008220749,-7.16140455,6.936226852,0.558409019,6.016526438,1.582068547,-0.298424055,2382.430726,174.6574771,0.794326782,0.235043377,0.186701249
5/28/2021,2021,Pitcher X,Right,7,2,Right,5,2,2,CHANGEUP,85.11607564,10.63024952,11.88597369,6.719645425,0.64763814,6.16805195,-0.604737517,-0.173929588,1442.903725,216.9658876,0.005150685,0.894037127,0.004604903
5/28/2021,2021,Pitcher X,Right,7,2,Right,6,3,2,CUTTER,91.55811583,10.6127598,-1.83995241,6.859532162,0.662606054,6.114270725,0.330659291,-0.812247039,2321.445149,174.9236911,0.064122081,0.895538747,0.057423808
5/28/2021,2021,Pitcher X,Right,7,3,Left,1,0,0,CHANGEUP,82.40978696,9.487434773,13.01247368,6.710992259,0.838318575,5.898990267,2.148323943,0.490470202,1267.901065,221.2458081,0.626496077,0.267123848,0.167352043
5/28/2021,2021,Pitcher X,Right,7,3,Left,2,0,1,CUTTER,89.31636232,10.04429385,-4.969936668,6.824377672,0.864667993,5.99456905,2.810817116,-0.115147346,2136.264484,179.9877346,0.919906914,0.106283449,0.097770879
5/28/2021,2021,Pitcher X,Right,7,3,Left,3,0,2,CHANGEUP,82.82348561,8.757082164,14.95181414,6.704349744,0.913257377,5.902191746,2.584345084,1.652741742,1400.390012,224.7793157,0.416312188,0.289183438,0.12039059
5/28/2021,2021,Pitcher X,Right,7,4,Right,1,0,0,CURVEBALL,78.80277827,-11.33383018,-9.069981354,6.833431669,0.5824559,6.16956579,0.506104834,-0.612457015,2639.258144,23.46091559,0.12878716,0.967406511,0.124589537
5/28/2021,2021,Pitcher X,Right,7,4,Right,2,1,0,FASTBALL,92.31439849,21.00026365,-0.112340167,6.845447864,0.495258117,6.205406852,2.305370963,-1.010319905,2242.923085,195.2876732,0.391534835,0.251286209,0.098387304
6/3/2021,2021,Pitcher X,Right,1,1,Right,1,0,0,FASTBALL,93.00032709,17.4951141,1.809526389,6.9185707,0.650480142,5.961970941,2.798846903,0.427597687,2011.278339,196.9737247,0.515033603,0.132285595,0.068131527
6/3/2021,2021,Pitcher X,Right,1,2,Left,1,0,0,FASTBALL,92.45710821,16.67399578,-0.031138423,6.905306034,0.80558846,5.968639439,2.452814882,0.227764273,1991.161188,196.7656144,0.475381672,0.097589321,0.046392175
6/3/2021,2021,Pitcher X,Right,1,2,Left,2,0,1,CHANGEUP,81.43653061,7.560775374,9.520553276,6.801498895,0.886519149,5.819654612,2.22093899,0.664432099,1239.99501,223.8366111,0.887927055,0.210736603,0.187118731
6/3/2021,2021,Pitcher X,Right,1,3,Left,1,0,0,FASTBALL,94.1320689,18.02404023,3.467330974,6.879553496,0.752032632,6.03770391,1.808326657,0.982589169,2017.967591,197.7817899,0.036761917,0.164348587,0.006041769
6/3/2021,2021,Pitcher X,Right,1,3,Left,2,1,0,CHANGEUP,81.55637007,3.477848977,9.619522677,6.688324448,0.963321039,5.792824532,2.542895117,0.59426638,1293.573039,224.3272794,0.59515059,0.17358239,0.103307662
6/3/2021,2021,Pitcher X,Right,1,3,Left,3,1,1,CUTTER,91.16627017,8.184709217,-3.808187555,6.889105007,0.971863696,5.831690132,2.571473176,-0.143146493,2137.892428,183.0951959,0.943916857,0.106352784,0.100388185
6/3/2021,2021,Pitcher X,Right,1,3,Left,4,1,2,CURVEBALL,80.90061217,-6.008955017,-9.620605749,6.896141575,0.806661049,5.910977135,1.547310389,-0.049700105,2752.263861,38.48501407,0.87842077,0.204725146,0.179834821
6/3/2021,2021,Pitcher X,Right,1,3,Left,5,2,2,FASTBALL,94.00154801,18.02032539,1.478800233,6.911685269,0.913487525,5.912099124,3.325601925,-0.636523841,2243.474186,201.4264513,0.932704389,0.091775082,0.085599022
6/3/2021,2021,Pitcher X,Right,1,3,Left,6,2,2,CUTTER,91.66339673,9.582317488,-2.47494358,6.774619061,0.95352585,6.054879116,1.159755055,-0.422784397,2302.91998,181.5882717,0.714532614,0.540579855,0.386261937
6/3/2021,2021,Pitcher X,Right,1,3,Left,7,3,2,CHANGEUP,84.13604229,10.01817178,10.82326671,6.695402203,0.857703515,5.969128131,1.372976016,0.778482802,1259.379104,215.174135,0.823369026,0.437609911,0.360314446
6/3/2021,2021,Pitcher X,Right,2,1,Left,1,0,0,CHANGEUP,82.12239363,7.370033074,12.42453107,6.721441204,0.816295775,5.87978721,2.610795255,0.56515399,1246.278105,211.7380309,0.513111115,0.168451995,0.086434591
6/3/2021,2021,Pitcher X,Right,2,1,Left,2,0,1,CURVEBALL,74.87403581,-13.17266046,-10.21278655,6.902486462,0.763578318,5.689646872,1.498822433,-0.271264207,2788.459122,20.78675471,0.697568774,0.413877904,0.288708302
6/3/2021,2021,Pitcher X,Right,2,1,Left,3,0,2,CURVEBALL,78.70642476,-8.617794247,-11.48842353,6.969570099,0.690832007,5.896656342,2.277034767,-0.187009907,2880.517881,32.58024156,0.938264251,0.106912389,0.100312073
6/3/2021,2021,Pitcher X,Right,2,2,Right,1,0,0,FASTBALL,93.30056146,18.33334706,3.548029563,6.96221434,0.61450595,5.911477515,1.994876747,-1.144834708,2108.486802,195.5245755,0.072805613,0.227156654,0.01653828
6/3/2021,2021,Pitcher X,Right,2,2,Right,2,1,0,CUTTER,89.54363834,6.877874036,-4.405309261,6.926992234,0.612979755,5.882085978,1.835774401,-0.798537187,2318.087982,168.2527008,0.67511946,0.263436526,0.177851125
6/3/2021,2021,Pitcher X,Right,2,2,Right,3,1,1,CURVEBALL,76.51523663,-12.59987717,-9.431167965,6.905291169,0.601638423,5.59907991,1.838669537,0.190959818,2706.264974,28.53148494,0.744118571,0.149242505,0.11105412
6/3/2021,2021,Pitcher X,Right,2,3,Right,1,0,0,CUTTER,90.00777775,6.726717142,-6.082734307,6.969547206,0.654791034,5.923960165,2.322741451,-1.267322412,2267.390743,160.2506387,0.263659805,0.486685127,0.128319306
6/3/2021,2021,Pitcher X,Right,2,3,Right,2,1,0,CUTTER,90.10777659,7.378907044,-8.088811396,6.970626924,0.642267184,5.916440812,2.860248948,-0.834340485,2297.367263,167.0994061,0.588963449,0.220466003,0.129846417
6/3/2021,2021,Pitcher X,Right,2,3,Right,3,1,1,CURVEBALL,76.91073613,-12.22069108,-12.46232448,6.984026069,0.723857864,5.779774035,2.991785098,-0.009207062,2615.847417,29.29825026,0.470763534,0.049956456,0.023517678
6/3/2021,2021,Pitcher X,Right,2,3,Right,4,1,2,FASTBALL,95.36665615,18.81711914,1.789324068,6.953676609,0.517042557,6.043036313,3.296320797,-0.540181426,2173.675698,200.2474652,0.944562316,0.244601265,0.231041137
6/3/2021,2021,Pitcher X,Right,3,1,Right,1,0,0,FASTBALL,92.35939886,19.23633516,0.621049532,6.975428999,0.490361232,5.918249496,3.427960795,-0.820096346,2061.82587,191.9761071,0.261907637,0.313498646,0.08210769
6/3/2021,2021,Pitcher X,Right,3,1,Right,2,0,1,FASTBALL,92.01102772,18.13415501,0.306239407,6.916956335,0.757932077,5.89599864,4.669822307,-0.498786176,1983.753998,197.0485217,0.01731802,0.500750661,0.00867201
6/3/2021,2021,Pitcher X,Right,3,1,Right,3,1,1,FASTBALL,93.47294259,17.92671267,2.094505155,6.955088308,0.543676003,5.907964982,2.968602746,-0.86355636,2052.760292,195.2576805,0.737089396,0.209342822,0.154304374
6/3/2021,2021,Pitcher X,Right,3,1,Right,4,1,2,FASTBALL,94.35076174,18.2268222,1.23422437,6.946790046,0.559985941,5.899788332,3.601916876,-1.084501343,2118.897572,200.5890818,0.466975033,0.25318262,0.118229962
6/3/2021,2021,Pitcher X,Right,3,1,Right,5,2,2,FASTBALL,93.72438931,19.67599094,0.562585468,6.973744083,0.5415699,5.846030384,4.317529418,-0.663063354,2119.836928,201.8229659,0.185505733,0.301990181,0.05602091
6/3/2021,2021,Pitcher X,Right,3,1,Right,6,3,2,FASTBALL,94.60922444,20.0685372,1.455030303,6.91697748,0.55236668,6.078381809,2.516083527,-0.095369601,2116.147813,196.7668241,0.986844659,0.173676133,0.171391364
6/3/2021,2021,Pitcher X,Right,3,1,Right,7,3,2,FASTBALL,94.85189206,17.25649436,2.67460552,6.922180775,0.557450946,5.957763554,2.987550137,-0.17404435,2147.229394,201.533584,0.986632824,0.109285578,0.107824739
6/3/2021,2021,Pitcher X,Right,3,1,Right,8,3,2,FASTBALL,95.32257985,20.13088062,3.430399664,6.835898251,0.478840993,6.164781446,1.265287203,-0.704674025,2305.122353,198.2550943,0.287049651,0.134003595,0.038465685
6/3/2021,2021,Pitcher X,Right,3,2,Left,1,0,0,CHANGEUP,82.8149438,11.01049295,13.37880472,6.690949657,0.882185607,5.998244153,2.65671597,0.878932643,1341.444542,218.5935023,0.498107582,0.242097318,0.12059051
6/3/2021,2021,Pitcher X,Right,3,2,Left,2,0,1,CUTTER,89.73944397,8.405180355,-4.751761365,6.839591953,0.756991582,5.92406314,2.416383875,-0.208563052,2301.140568,185.1047317,0.929062426,0.103992917,0.096615911
6/3/2021,2021,Pitcher X,Right,3,3,Right,1,0,0,FASTBALL,91.99632544,19.15362142,0.606361368,6.89144555,0.617453134,5.973702037,3.852408484,0.300443783,2055.10689,197.9271616,0.225199893,0.509552717,0.114751217
6/3/2021,2021,Pitcher X,Right,3,3,Right,2,1,0,CUTTER,88.48830992,7.676281511,-6.162819312,6.899350985,0.654901293,5.910674443,2.238369495,0.001583365,2221.920504,172.839177,0.820959032,0.098749049,0.081068924
6/3/2021,2021,Pitcher X,Right,3,3,Right,3,1,1,FASTBALL,90.97829602,18.9427234,1.419978369,6.791727523,0.498226458,6.087275608,2.905295746,0.908358431,1995.998191,195.6023306,0.513058066,0.113420874,0.058191494
6/3/2021,2021,Pitcher X,Right,3,3,Right,4,1,2,CUTTER,89.76590144,9.531964583,-4.459116281,6.894103005,0.533536622,5.965061182,1.539550414,-1.344710152,2323.32285,168.8058046,0.526827872,0.461427867,0.243093061
6/3/2021,2021,Pitcher X,Right,3,3,Right,5,2,2,CURVEBALL,75.31130941,-12.96438972,-9.572778871,6.829570854,0.708890166,5.974304089,3.125819009,0.68373927,2646.096422,23.14835471,0.641601741,0.065698922,0.042152543
6/3/2021,2021,Pitcher X,Right,3,3,Right,6,2,2,FASTBALL,93.08902572,18.9428363,-0.003340959,6.894805946,0.574310058,6.15915968,2.733196422,-0.626336,2056.160452,198.0929628,0.951581538,0.151228875,0.143906605
6/3/2021,2021,Pitcher X,Right,3,3,Right,7,2,2,CHANGEUP,82.80202082,12.78293251,8.538281645,6.727882258,0.622870354,5.955085646,0.286256964,0.576706559,1436.090831,215.6988653,0.128457263,0.923143625,0.118584504
6/3/2021,2021,Pitcher X,Right,3,3,Right,8,3,2,CUTTER,89.97909179,7.641143814,-6.172260292,6.830670156,0.803948149,5.984737875,1.089619318,0.307145659,2252.733463,179.9862631,0.534627914,0.46463564,0.248407183
6/3/2021,2021,Pitcher X,Right,3,3,Right,9,3,2,CUTTER,89.78498847,7.744167708,-6.621266809,6.870835998,0.642793145,6.015985915,2.205411918,0.43197017,2273.136698,178.2520168,0.941135168,0.06509456,0.06126278
6/3/2021,2021,Pitcher X,Right,3,3,Right,10,3,2,FASTBALL,92.18747611,18.54181662,-0.462244287,6.79138174,0.623566835,6.153366539,3.124053442,1.016445642,2110.415707,197.0112252,0.379719704,0.137989238,0.052397233
6/3/2021,2021,Pitcher X,Right,3,3,Right,11,3,2,CUTTER,89.68265278,7.341831489,-2.779614602,6.867397823,0.636831239,6.052349013,2.639687784,0.655056723,2259.426764,174.0872314,0.862755239,0.049810696,0.042974439
6/3/2021,2021,Pitcher X,Right,3,3,Right,12,3,2,CUTTER,90.10948222,7.122328645,-1.216206314,6.834090276,0.707393103,6.037279012,1.559786011,0.568520833,2286.789362,178.6523139,0.736304164,0.133991405,0.09865843
6/3/2021,2021,Pitcher X,Right,3,3,Right,13,3,2,CUTTER,89.66213678,6.455605597,-6.007230432,6.837526554,0.661193814,6.04554944,1.75866818,0.109212953,2341.941045,178.2057713,0.935047746,0.096901178,0.090607228
6/3/2021,2021,Pitcher X,Right,3,4,Right,1,0,0,CURVEBALL,77.21532729,-12.02866848,-11.13214539,6.883383061,0.488351132,5.952141992,2.107905809,0.065936072,2638.702233,24.86882962,0.362627357,0.105714209,0.038334864
6/3/2021,2021,Pitcher X,Right,3,5,Left,1,0,0,CHANGEUP,82.95344073,10.66995448,9.824087376,6.724094015,0.727907634,5.963195466,2.458261369,0.609104116,1384.053034,218.9949755,0.57563585,0.209325269,0.120495129
6/3/2021,2021,Pitcher X,Right,3,6,Left,1,0,0,CURVEBALL,77.74837759,-12.97252316,-6.555116801,6.892698714,0.620473128,5.80482203,1.866624171,0.438344414,2768.454141,27.7928209,0.250190377,0.23451744,0.058674007
6/3/2021,2021,Pitcher X,Right,3,6,Left,2,0,1,CUTTER,89.81800157,7.02926038,-5.414785049,6.862472623,0.888903721,5.886399544,3.21388981,0.56549834,2234.154819,175.2740496,0.362605423,0.37951529,0.137614302
6/3/2021,2021,Pitcher X,Right,3,6,Left,3,0,2,CUTTER,90.99454829,6.983073593,-3.229561875,6.864893015,0.810094692,5.98842373,3.268249415,-0.245615477,2192.286866,176.7711496,0.921829104,0.219109178,0.201981217
6/3/2021,2021,Pitcher X,Right,3,7,Left,1,0,0,CHANGEUP,84.0249103,11.64516851,13.57759567,6.626606332,0.879729316,6.181939739,1.595975421,0.793883247,1435.958968,221.306799,0.395167887,0.620444655,0.245179804
6/3/2021,2021,Pitcher X,Right,3,7,Left,2,1,0,CUTTER,90.15167738,8.961967643,-5.27571751,6.822661045,0.87001064,6.017662873,2.056838534,-0.229199697,2246.913455,184.5616173,0.787351489,0.129817203,0.102211768
6/3/2021,2021,Pitcher X,Right,3,8,Right,1,0,0,FASTBALL,94.26858313,16.5502377,1.496362241,6.877916904,0.563894746,6.193301513,0.996628133,-0.047234826,2078.911739,203.1036569,0.044485681,0.260186255,0.011574563
6/3/2021,2021,Pitcher X,Right,3,8,Right,2,1,0,CUTTER,91.22306289,6.990741792,-4.905576693,6.855903238,0.543333842,6.011926545,0.942036815,-0.302468471,2245.843128,180.6959919,0.3751764,0.750125527,0.281429395
